"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RP24-400C14.2",2.20896365066106,-0.763307565910621,0.895940651469948,-0.851962197114598,0.394235073912983,0.539982288205877
"RP23-50H13.5",1.10386816036928,-0.585671692338392,0.827580864260206,-0.707691196874081,0.479137045344613,0.621458339991071
"RP23-464D14.3",2.33015721960262,-1.01417605261036,0.638123482908473,-1.58931003132481,0.111990415111218,0.202862989373489
"Mir7b",1.37147065207803,0.597264729816229,0.663703451745033,0.899896976949388,0.368175079063581,0.514159672507799
"AC147806.3",2.30161439531584,0.0119949727001113,0.864433408408994,0.0138761095804804,0.988928821688819,0.993062991224435
"RP23-22I7.1",1.78717066399574,0.644390295153323,0.589075335169159,1.09390133431453,0.273998253502401,0.412154097813227
"Marco",2.54909930943518,-0.857643065517717,1.0637298945121,-0.806260188740009,0.420092840433099,0.566160344982634
"Olfr427",1.61844087015148,-3.38955417456632,2.13227973384355,-1.5896386017122,0.11191629066126,0.202795592055884
"Olfr1048",1.65118574921981,-1.11976473371531,1.14185735717924,-0.980652028622467,0.326764367782324,0.470808772212364
"AC163616.3",0.971666766054423,-1.60267784652329,0.915064082934654,-1.75143782431437,0.0798705224355281,0.153782716961828
"RP23-381I16.6",1.9737672190277,-0.690440249746718,1.23431227933725,-0.559372422445187,0.575907578263356,0.706422658814236
"Zyg11a",1.64640394154522,-2.68731671146156,1.05758059224526,-2.54100418555937,0.0110534596275166,0.0274789461725788
"Gjb5",2.61664335333403,-3.41460863916803,1.41936983488033,-2.40572157816496,0.0161405605780932,0.0384404029260332
"Yipf7",2.1953765398875,-1.65668348816337,1.13013958765716,-1.46591050013367,0.142672671010181,0.246816531798475
"AC161169.3",1.54170752171904,-0.504862545926251,1.07961861817645,-0.467630455261135,0.640048881801799,0.75697470558725
"Rnf212",2.15235041344266,-1.39000712531876,1.54846066808865,-0.897670282471247,0.369361357200789,0.515142748606824
"RP24-255F19.5",1.67313552779021,0.338814164863422,0.918445823493028,0.368899456230141,0.712202668674471,0.812634958207629
"RP23-252I12.9",1.35390275669416,-0.586999418708153,1.36041742973852,-0.431484782447234,0.666115915164093,0.777525983003782
"RP23-423B21.7",1.79464814135377,-1.09344773126785,1.10269649447481,-0.991612593988187,0.321386543378804,0.465055937271019
"RP23-115D8.1",1.20687237740453,-1.35038842004363,0.987015377043863,-1.36815337577422,0.171264072186942,0.285792592510684
"Zg16",1.99217712076685,-2.47975616250562,1.15297833191693,-2.15073960529926,0.0314967584363591,0.0692390889951284
"Isx",1.66416192575516,-0.662060711567418,1.65564500522098,-0.399880837667283,0.689244286728879,0.795568672984146
"RP24-116I7.1",1.41119316448155,-0.620978594317742,1.48734562042027,-0.417507932112158,0.676306923637117,0.785370966786773
"RP23-416I23.4",2.01548160046572,-0.320159884351184,1.6553604980743,-0.193407952360607,0.846639487934746,0.904752962935001
"RP23-158E1.4",1.47940731545546,-0.424305718716367,0.696794086600971,-0.608939896126518,0.542564278471927,0.67813333538704
"RP23-221F6.1",1.4454851699651,-1.05188609615065,1.17681600334321,-0.893840747544524,0.371407104033159,0.517095709957711
"Gm22070",1.53982465846985,-0.751235503851515,0.807715437846431,-0.930074465153836,0.352332530666068,0.497900264898295
"RP23-378N18.2",1.71989329215493,3.40733145696856,1.21200791872571,2.81131121696878,0.00493400355681029,0.0132707543029958
"Havcr1",1.80635823828993,1.16545289994167,1.08264632751778,1.07648533996669,0.281710253848908,0.420695368798739
"Fbxo39",1.38348824030306,0.80393290354834,1.51146369671529,0.531890316185194,0.594801964676907,0.721866427002599
